URL,Title,Author,Number of Ratings,Number of Reviews,Average Ratings,Number of Pages,Published Year,Series,Genres,Awards,Places
"https://www.goodreads.com/book/show/944076.Last_Argument_of_Kings""","Last Argument of Kings (The First Law, #3)",William Paul Young,116659,4989.0,4.0,536.0,2008,1.0,"['Fantasy', 'Fiction', 'Epic Fantasy']",['David Gemmell Legend Award Nominee for Best Fantasy Novel (2009)'],
"https://www.goodreads.com/book/show/5726135-view-points-and-points-of-view""",View Points and Points of View: A 'Phoetry Book' from Cornwall,Abraham   Verghese,40,9.0,4.0,112.0,2009,0.0,,[],
"https://www.goodreads.com/book/show/6423085-catapult-soul""",Catapult Soul,Michael Pollan,44,11.0,4.0,600.0,2009,0.0,"['Counter Culture', 'Fiction', 'About Brian Celio']",[],
"https://www.goodreads.com/book/show/40331.To_the_Nines""","To the Nines (Stephanie Plum, #9)",Nicole Krauss,112137,2114.0,4.0,352.0,2004,1.0,"['Mystery', 'Fiction', 'Humor']",[],"[['Las Vegas, Nevada', '(United States)'], ['Trenton, New Jersey', '(United States)'], [''], ['Other Editions (49)'], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], ['All Editions', ' | ', 'Add a New Edition', ' | ', 'Combine']]"
"https://www.goodreads.com/book/show/6344832-grave-secret""","Grave Secret (Harper Connelly, #4)",Tatiana de Rosnay,28025,1575.0,4.0,320.0,2009,1.0,"['Mystery', 'Paranormal', 'Fantasy']",[],"[['Texas', '(United States)'], [''], ['Other Editions (33)'], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], ['All Editions', ' | ', 'Add a New Edition', ' | ', 'Combine']]"
"https://www.goodreads.com/book/show/4929705-a-reliable-wife""",A Reliable Wife,Laura Hillenbrand,75306,10063.0,3.0,291.0,2009,0.0,"['Fiction', 'Historical Fiction', 'Mystery']","['NAIBA Book of the Year for Fiction (2009)', 'Goodreads Choice Award Nominee for Fiction (2009)']","[['Wisconsin,\n1909', '(United States)'], ['St. Louis, Missouri', '(United States)']]"
"https://www.goodreads.com/book/show/1232140.The_Serpent_s_Tale""","The Serpent's Tale (Mistress of the Art of Death, #2)",Jodi Picoult,11950,1125.0,4.0,371.0,2008,1.0,"['Historical Fiction', 'Mystery', 'Fiction']",[],"[['Oxford, England,\n1176'], [''], ['Other Editions (43)'], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], ['All Editions', ' | ', 'Add a New Edition', ' | ', 'Combine']]"
"https://www.goodreads.com/book/show/80063.Divisadero""",Divisadero,Gregory David Roberts,10767,1550.0,4.0,273.0,2007,0.0,"['Fiction', 'Canada', 'Literary Fiction']","['Scotiabank Giller Prize Nominee (2007)', ""Governor General's Literary Awards / Prix littéraires du Gouverneur général for Fiction (2007)""]","[['California', '(United States)'], ['France']]"
"https://www.goodreads.com/book/show/1811543.Magic_Burns""","Magic Burns (Kate Daniels, #2)",Mark Z. Danielewski,76611,3754.0,4.0,261.0,2008,1.0,"['Urban Fantasy', 'Fantasy', 'Paranormal']","[""Romantic Times Reviewers' Choice Award (RT Award) for Urban Fantasy (2008)""]","[['Atlanta, Georgia,\n2040', '(United States)']]"
"https://www.goodreads.com/book/show/17274667-metro-2033""","Metro 2033 (Metro, #1)",Richard Russo,45118,2917.0,,458.0,2013,1.0,"['Science Fiction', 'Fiction', 'Horror']",['Eurocon for Encouragement (2007)'],"[['Moscow,\n2033', '(Russian Federation)'], ['Moscow,\n2034', '(Russian Federation)']]"
"https://www.goodreads.com/book/show/72148.Restless""",Restless,David Wroblewski,16724,1425.0,4.0,336.0,2007,0.0,"['Fiction', 'Historical Fiction', 'Mystery']",['Costa Book Award for Novel (2006)'],
"https://www.goodreads.com/book/show/89788.The_Lady_and_the_Unicorn""",The Lady and the Unicorn,Zadie Smith,42224,2043.0,4.0,250.0,2004,0.0,"['Historical Fiction', 'Fiction', 'Historical']",[],"[['France', 'Paris', '(France)'], ['Brussels', '(Belgium)'], ['…more\nBelgium', '…less'], ['Other Editions (94)'], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], ['All Editions', ' | ', 'Add a New Edition', ' | ', 'Combine']]"
"https://www.goodreads.com/book/show/714902.Noughts_Crosses""","Noughts & Crosses (Noughts & Crosses, #1)",Libba Bray,54566,4064.0,4.0,479.0,2006,1.0,"['Young Adult', 'Romance', 'Fiction']","['FCBG Children’s Book Award (2002)', ""Sheffields Children's Book of the Year (2002)"", 'Wirral Children’s Paperback of the Year Award (2003)', 'Lancashire Children’s Book of the Year Award (2002)', 'North East Teenage Book Award Nominee (2002)', 'Premio El Templo de las Mil Puertas Nominee for Mejor novela extranjera independiente (2009)']",
"https://www.goodreads.com/book/show/30189.Cast_in_Courtlight""","Cast in Courtlight (Chronicles of Elantra, #2)",Malcolm Gladwell,10226,360.0,4.0,488.0,2006,1.0,"['Fantasy', 'Magic', 'Dragons']",[],
"https://www.goodreads.com/book/show/6469165-what-alice-forgot""",What Alice Forgot,Eric Schlosser,373475,26403.0,4.0,476.0,2010,0.0,"['Fiction', 'Chick Lit', 'Contemporary']",[],"[['Australia', 'Sydney, New South Wales', '(Australia)'], [''], ['Other Editions (111)'], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], ['All Editions', ' | ', 'Add a New Edition', ' | ', 'Combine']]"
"https://www.goodreads.com/book/show/2866413-the-dragon-heir""","The Dragon Heir (The Heir Chronicles, #3)",Rick Riordan,35075,1188.0,4.0,499.0,2008,1.0,"['Fantasy', 'Young Adult', 'Magic']",[],"[['Trinity, Ohio', '(United States)'], [''], ['Other Editions (19)'], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], ['All Editions', ' | ', 'Add a New Edition', ' | ', 'Combine']]"
"https://www.goodreads.com/book/show/5345.The_Innocent_Man""",The Innocent Man: Murder and Injustice in a Small Town,David McCullough,68031,5156.0,4.0,360.0,2006,0.0,"['Nonfiction', 'True Crime', 'Crime']",[],"[['United States of America', 'Oklahoma', '(United States)'], [''], ['Other Editions (44)'], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], ['All Editions', ' | ', 'Add a New Edition', ' | ', 'Combine']]"
"https://www.goodreads.com/book/show/1491906.Gang_Leader_for_a_Day""",Gang Leader for a Day: A Rogue Sociologist Takes to the Streets,Neil Gaiman,21588,1821.0,4.0,302.0,2008,0.0,"['Nonfiction', 'Sociology', 'Memoir']",[],"[['Chicago, Illinois', '(United States)'], [''], ['Other Editions (23)'], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], ['All Editions', ' | ', 'Add a New Edition', ' | ', 'Combine']]"
"https://www.goodreads.com/book/show/34262.Peter_and_the_Starcatchers""","Peter and the Starcatchers (Peter and the Starcatchers, #1)",Isabel Allende,72651,4939.0,4.0,452.0,2006,1.0,"['Fantasy', 'Young Adult', 'Fiction']","[""Audie Award for Children's Titles Ages 8-12 (2005)"", 'Grand Canyon Reader Award for Intermediate Book (2006)', ""Pennsylvania Young Readers' Choice Award for Grades 6-8 (2007)"", ""Dorothy Canfield Fisher Children's Book Award Nominee (2006)"", 'Sunshine State Young Readers Award for Grades 6-8 (2006)', ""Rebecca Caudill Young Readers' Book Award Nominee (2007)""]",
"https://www.goodreads.com/book/show/409918.The_Narrows""","The Narrows (Harry Bosch, #10; Harry Bosch Universe, #13)",Geraldine Brooks,47282,1822.0,4.0,436.0,2006,1.0,"['Mystery', 'Fiction', 'Crime']",[],"[['Los Angeles, California', '(United States)'], ['Las Vegas, Nevada', '(United States)'], [''], ['Other Editions (110)'], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], ['All Editions', ' | ', 'Add a New Edition', ' | ', 'Combine']]"
"https://www.goodreads.com/book/show/333953.The_Tenth_City""","The Tenth City (The Land of Elyon, #3)",Rick Riordan,8984,242.0,4.0,186.0,2006,1.0,"['Fantasy', 'Young Adult', 'Fiction']",[],
"https://www.goodreads.com/book/show/2039223.Winter_Study""","Winter Study (Anna Pigeon, #14)",Dave Eggers,7476,795.0,4.0,370.0,2008,1.0,"['Mystery', 'Fiction', 'Mystery Thriller']",[],"[['United States of America', 'Michigan', '(United States)'], [''], ['Other Editions (28)'], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], ['All Editions', ' | ', 'Add a New Edition', ' | ', 'Combine']]"
"https://www.goodreads.com/book/show/9742.The_Audacity_of_Hope""",The Audacity of Hope: Thoughts on Reclaiming the American Dream,J.K. Rowling,151219,5485.0,4.0,375.0,2006,0.0,"['Nonfiction', 'Politics', 'Biography']",['Grammy Award for Best Spoken Word Album (2008)'],
"https://www.goodreads.com/book/show/227571.Peace_Like_a_River""",Peace Like a River,Suzanne Collins,84413,7994.0,4.0,312.0,2002,0.0,"['Fiction', 'Historical Fiction', 'Book Club']","['Book Sense Book of the Year Award for Adult Fiction (2002)', 'Independent Publisher Book Award (IPPY) for Fiction - General (2002)', 'ALA Alex Award (2002)', 'International Dublin Literary Award Nominee (2003)']","[['United States of America', 'North Dakota', '(United States)']]"
"https://www.goodreads.com/book/show/28194.Inkheart""","Inkheart (Inkworld, #1)",J.K. Rowling,388711,12393.0,4.0,563.0,2005,1.0,"['Fantasy', 'Young Adult', 'Fiction']","['Locus Award Nominee for Best Young Adult Book (2004)', ""Mythopoeic Fantasy Award Nominee for Children's Literature (2004)"", 'Zilveren Griffel (2006)', ""Grand Prix de l'Imaginaire Nominee for Roman jeunesse (2004)"", 'Nene Award (2009)', ""Flicker Tale Children's Book Award (2006)"", 'Deutscher Jugendliteraturpreis Nominee for Preis der Jugendjury (2004)', 'Phantastik-Preis der Stadt Wetzlar (2004)', 'Literaturpreis der Jury der jungen Leser for Kinderbuch (2004)']",[['Italy']]
"https://www.goodreads.com/book/show/3777732-city-of-glass""","City of Glass (The Mortal Instruments, #3)",J.K. Rowling,834340,29064.0,4.0,541.0,2009,1.0,"['Fantasy', 'Young Adult', 'Paranormal']","[""Children's Choice Book Award Nominee for Teen Choice Book of the Year (2010)"", 'Goodreads Choice Award Nominee for Favorite Book & Young Adult Series (2009)', 'LovelyBooks Leserpreis for Fantasy (2009)']","[['Alicante, Idris,\n2007', '    \nNew York City, New York,\n2007', '(United States)']]"
"https://www.goodreads.com/book/show/25460.Animal_Vegetable_Miracle""","Animal, Vegetable, Miracle: A Year of Food Life",J.K. Rowling,103874,10848.0,4.0,370.0,2007,0.0,"['Nonfiction', 'Food', 'Memoir']",['Book Sense Book of the Year Award for Adult Nonfiction (2008)'],"[['Virginia,\n2006', '(United States)']]"
"https://www.goodreads.com/book/show/1582996.City_of_Ashes""","City of Ashes (The Mortal Instruments, #2)",Markus Zusak,789704,30427.0,4.0,453.0,2008,1.0,"['Fantasy', 'Young Adult', 'Paranormal']","['Gaylactic Spectrum Award Nominee for Best Novel (2009)', 'Premio El Templo de las Mil Puertas Nominee for Mejor novela extranjera perteneciente a saga (2009)']","[['New York City, New York,\n2007', '(United States)']]"
"https://www.goodreads.com/book/show/10847.Under_the_Banner_of_Heaven""",Under the Banner of Heaven: A Story of Violent Faith,Audrey Niffenegger,164961,10736.0,4.0,400.0,2004,0.0,"['Nonfiction', 'Religion', 'History']",['Colorado Book Award for General Nonfiction (2004)'],"[['Utah', '(United States)']]"
"https://www.goodreads.com/book/show/2120932.The_Battle_of_the_Labyrinth""","The Battle of the Labyrinth (Percy Jackson and the Olympians, #4)",Khaled Hosseini,790866,20880.0,4.0,361.0,2008,1.0,"['Fantasy', 'Young Adult', 'Mythology']",[],"[['United States of America'], [''], ['Other Editions (64)'], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], ['All Editions', ' | ', 'Add a New Edition', ' | ', 'Combine']]"
"https://www.goodreads.com/book/show/8908.World_War_Z""",World War Z: An Oral History of the Zombie War,Kathryn Stockett,459279,26249.0,4.0,342.0,2006,1.0,"['Horror', 'Fiction', 'Zombies']","['Audie Award for Multi-Voiced Performance (2014)', 'Premio Ignotus Nominee for Mejor novela extranjera (Best Foreign Novel) (2009)', 'Lincoln Award Nominee (2012)', 'Seiun Award 星雲賞 Nominee for Best Translated Long Form (2011)']",
"https://www.goodreads.com/book/show/561456.The_Titan_s_Curse""","The Titan's Curse (Percy Jackson and the Olympians, #3)",Khaled Hosseini,739097,22809.0,4.0,320.0,2007,1.0,"['Fantasy', 'Young Adult', 'Mythology']",['Premio El Templo de las Mil Puertas Nominee for Mejor novela extranjera perteneciente a saga (2009)'],[['United States of America']]
"https://www.goodreads.com/book/show/43944.Suite_Fran_aise""",Suite Française,Suzanne Collins,68940,6550.0,4.0,431.0,2007,0.0,"['Fiction', 'Historical Fiction', 'France']","['Magnesia Litera for Translation (Litera za překladovou knihu) (2012)', 'Prix Renaudot (2004)', 'PEN Translation Prize for Sandra Smith (2007)', 'French-American Foundation Translation Prize for Fiction (2006)', 'Jewish Quarterly-Wingate Prize Nominee (2007)']",
"https://www.goodreads.com/book/show/39999.The_Boy_in_the_Striped_Pajamas""",The Boy in the Striped Pajamas,Stephenie Meyer,566346,28216.0,4.0,240.0,2006,0.0,"['Historical Fiction', 'Fiction', 'Young Adult']","[""Pacific Northwest Library Association Young Reader's Choice Award for Intermediate (2009)"", 'Deutscher Jugendliteraturpreis Nominee for Preis der Jugendjury (2008)', ""Bord Gáis Energy Irish Book Award for John Murray Show Listeners' Choice Award (2007)"", 'LovelyBooks Leserpreis Nominee for Allgemeine Literatur (2009)', 'Premi Protagonista Jove for Categoria 15-16 anys (2008)']","[['Germany,\n1943', '    \nPoland,\n1943']]"
"https://www.goodreads.com/book/show/21.A_Short_History_of_Nearly_Everything""",A Short History of Nearly Everything,Sara Gruen,319318,12950.0,4.0,544.0,2004,0.0,"['Nonfiction', 'Science', 'History']","['Samuel Johnson Prize for Non-Fiction Nominee (2004)', 'EU Descartes Prize for science communication (2005)', 'J. A. Hollon palkinto (2006)']",
"https://www.goodreads.com/book/show/65110.The_Penultimate_Peril""","The Penultimate Peril (A Series of Unfortunate Events, #12)",Stieg Larsson,92244,2461.0,4.0,353.0,2005,1.0,"['Fiction', 'Young Adult', 'Childrens']",[],
"https://www.goodreads.com/book/show/14864.Plain_Truth""",Plain Truth,Yann Martel,167353,7287.0,4.0,405.0,2004,0.0,"['Fiction', 'Mystery', 'Contemporary']",['Mary Higgins Clark Award Nominee (2001)'],"[['Paradise, Pennsylvania', '(United States)']]"
"https://www.goodreads.com/book/show/68210.Gilead""",Gilead,Dan Brown,88157,11210.0,4.0,247.0,2006,1.0,"['Fiction', 'Historical Fiction', 'Religion']","['Pulitzer Prize for Fiction (2005)', 'Orange Prize Nominee for Fiction Longlist (2006)', 'PEN/Faulkner Award for Fiction Nominee (2005)', 'Ambassador Book Award for Fiction (2005)', 'Los Angeles Times Book Prize Nominee for Fiction (2004)', 'Chicago Tribune Heartland Prize for Fiction (2005)', 'Rodda Book Award (2006)', 'National Book Critics Circle Award for Fiction (2004)', 'Frederic G. Melcher Book Award (2004)', 'Society of Midland Authors Award for Adult Fiction (2005)']","[['Gilead, Iowa', '(United States)']]"
"https://www.goodreads.com/book/show/3236307-graceling""","Graceling (Graceling Realm, #1)",Alice Sebold,405247,23000.0,4.0,471.0,2008,1.0,"['Fantasy', 'Young Adult', 'Romance']","['Locus Award Nominee for Best First Novel (2009)', ""Mythopoeic Fantasy Award for Children's Literature (2009)"", 'William C. Morris YA Debut Award Nominee (2009)', 'Rhode Island Teen Book Award (2011)', 'Milwaukee County Teen Book Award Nominee (2010)', 'Sakura Medal Nominee for High School Book (2010)', 'Florida Teens Read Nominee (2010)', 'Amelia Elizabeth Walden Award Nominee (2009)', 'Iowa High School Book Award Nominee (2011)', 'California Young Readers Medal for Young Adult (2012)', 'Lincoln Award Nominee (2011)', 'Andre Norton Award Nominee (2008)', 'CYBILS Award Nominee for Young Adult Fantasy & Science Fiction (2008)', 'Green Mountain Book Award (2011)', 'Missouri Gateway Readers Award Nominee (2011)', 'LovelyBooks Leserpreis Nominee for Allgemeine Literatur (2009)']",
"https://www.goodreads.com/book/show/69136.The_Book_of_Lost_Things""",The Book of Lost Things,Cormac McCarthy,76082,8024.0,4.0,339.0,2006,0.0,"['Fantasy', 'Fiction', 'Young Adult']","[""Grand Prix de l'Imaginaire for roman pour la jeunesse (2010)"", 'ALA Alex Award (2007)']",[['United Kingdom']]
"https://www.goodreads.com/book/show/28881.Lamb""","Lamb: The Gospel According to Biff, Christ's Childhood Pal",Mark Haddon,158781,12022.0,4.0,444.0,2004,0.0,"['Fiction', 'Humor', 'Historical Fiction']",[],"[['Israel'], [''], ['Other Editions (60)'], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], ['All Editions', ' | ', 'Add a New Edition', ' | ', 'Combine']]"
"https://www.goodreads.com/book/show/10569.On_Writing""",On Writing: A Memoir of the Craft,Sue Monk Kidd,235172,18538.0,4.0,320.0,2002,0.0,"['Nonfiction', 'Writing', 'Memoir']","['Bram Stoker Award for Best Non-Fiction (2000)', 'Locus Award for Best Non-Fiction (2001)', 'Puddly Award for Writing (2001)']",
"https://www.goodreads.com/book/show/80660.We_Need_to_Talk_About_Kevin""",We Need to Talk About Kevin,Jeffrey Eugenides,176229,14224.0,4.0,400.0,2006,0.0,"['Fiction', 'Contemporary', 'Thriller']",['Orange Prize for Fiction (2005)'],
"https://www.goodreads.com/book/show/2282133.Frostbite""","Frostbite (Vampire Academy, #2)",J.K. Rowling,323935,11584.0,4.0,327.0,2008,1.0,"['Young Adult', 'Vampires', 'Fantasy']",[],"[['Spokane, Washington', '(United States)'], ['Montana', '(United States)'], ['Idaho', '(United States)'], [''], ['Other Editions (106)'], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], ['All Editions', ' | ', 'Add a New Edition', ' | ', 'Combine']]"
"https://www.goodreads.com/book/show/514811.The_Secret_Magdalene""",The Secret Magdalene,Jodi Picoult,4485,478.0,4.0,448.0,2007,0.0,"['Historical Fiction', 'Fiction', 'Religion']",[],
"https://www.goodreads.com/book/show/13497.A_Feast_for_Crows""","A Feast for Crows (A Song of Ice and Fire, #4)",Rick Riordan,647843,22077.0,4.0,1061.0,2011,1.0,"['Fantasy', 'Fiction', 'Epic Fantasy']","['Hugo Award Nominee for Best Novel (2006)', 'Locus Award Nominee for Best Fantasy Novel (2006)']",
"https://www.goodreads.com/book/show/21671.Mystic_River""",Mystic River,Jeannette Walls,135423,3878.0,4.0,416.0,2001,0.0,"['Mystery', 'Fiction', 'Thriller']","['Barry Award for Best Novel (2002)', 'Macavity Award Nominee for Best Mystery Novel (2002)', 'Anthony Award for Best Novel (2002)', 'Hammett Prize Nominee (2001)', 'Dilys Award (2002)', 'Massachusetts Book Award for Fiction (2002)', 'Deutscher Krimi Preis for 3. Platz International (2003)', 'Prix des libraires du Québec for Lauréats hors Québec (2003)']","[['Boston, Massachusetts', '(United States)']]"
"https://www.goodreads.com/book/show/2802316-shadow-kiss""","Shadow Kiss (Vampire Academy, #3)",Stephenie Meyer,338682,11502.0,4.0,443.0,2008,1.0,"['Young Adult', 'Vampires', 'Fantasy']",['Premio El Templo de las Mil Puertas Nominee for Mejor novela extranjera perteneciente a saga (2011)'],"[['Montana', '(United States)']]"
"https://www.goodreads.com/book/show/12691.Marley_and_Me""",Marley and Me: Life and Love With the World's Worst Dog,Ian McEwan,451300,14278.0,4.0,291.0,2005,0.0,"['Nonfiction', 'Animals', 'Memoir']",['Puddly Award for Nonfiction (2007)'],[['United States of America']]
"https://www.goodreads.com/book/show/6411961-the-lost-symbol""","The Lost Symbol (Robert Langdon, #3)",Stephenie Meyer,540941,27571.0,4.0,509.0,2009,1.0,"['Fiction', 'Mystery', 'Thriller']","['Goodreads Choice Award Nominee for Favorite Book, Fiction & Mystery/Thriller (2009)', 'LovelyBooks Leserpreis Nominee for Krimi (2009)']","[['Washington, D.C.', '(United States)']]"
"https://www.goodreads.com/book/show/9673436-the-invention-of-hugo-cabret""",The Invention of Hugo Cabret,Carlos Ruiz Zafón,170814,15076.0,4.0,533.0,2007,0.0,"['Historical Fiction', 'Fiction', 'Young Adult']","['Caldecott Medal (2008)', ""Book Sense Book of the Year Award for Children's Literature (2008)"", ""Flicker Tale Children's Book Award (2009)"", ""Dorothy Canfield Fisher Children's Book Award Nominee (2009)"", 'Deutscher Jugendliteraturpreis Nominee for Kinderbuch (2009)', ""Iowa Children's Choice Award (2010)"", ""Boston Author's Club Young Reader Award (2008)"", ""NAIBA Book of the Year for Children's Literature (2007)"", ""National Book Award Finalist for Young People's Literature (2007)"", ""Rebecca Caudill Young Readers' Book Award Nominee (2009)"", 'لاک\u200cپشت پرنده for نشان طلایی (2012)']","[['Paris,\n1931', '(France)']]"
"https://www.goodreads.com/book/show/249747.Artemis_Fowl""","Artemis Fowl (Artemis Fowl, #1)",Dan Brown,516774,12210.0,4.0,396.0,2003,1.0,"['Fantasy', 'Young Adult', 'Fiction']","['Garden State Book Award for Fiction (Grades 6-8) (2004)', ""Massachusetts Children's Book Award (2003)"", 'Blue Hen Book Award for Chapter Book (2003)', 'Rhode Island Teen Book Award Nominee (2002)', ""Pacific Northwest Library Association Young Reader's Choice Award for Intermediate (2004)""]","[['Dublin', '(Ireland)'], ['Ho Chi Minh City', '(Viet Nam)'], ['Haven City (Underground - Earth)', '…more\nMartina Franca', '(Italy)'], ['Southeast Coast of Ireland (location undisclosed)', '(Ireland)'], ['…less']]"
"https://www.goodreads.com/book/show/14249.Prodigal_Summer""",Prodigal Summer,Neil Gaiman,101539,6358.0,,444.0,2001,0.0,"['Fiction', 'Contemporary', 'Nature']",[],"[['Egg Fork, Zebulon County, Kentucky', '(United States)'], ['Kentucky', '(United States)'], ['Appalachia', '(United States)'], [''], ['Other Editions (56)'], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], ['All Editions', ' | ', 'Add a New Edition', ' | ', 'Combine']]"
"https://www.goodreads.com/book/show/2967752-the-elegance-of-the-hedgehog""",The Elegance of the Hedgehog,Stephenie Meyer,157026,18431.0,4.0,325.0,2008,0.0,"['Fiction', 'France', 'Contemporary']","['BTBA Best Translated Book Award Nominee for Fiction Longlist (2009)', 'Prix des Libraires (2007)', 'Brive-La-Gaillarde Readers Prize (2007)', 'French-American Foundation Translation Prize Nominee for Fiction (2008)', 'Prix Georges Brassens (2006)', 'International Dublin Literary Award Nominee for Shortlist (2010)']",[['France']]
"https://www.goodreads.com/book/show/3950967-the-tales-of-beedle-the-bard""",The Tales of Beedle the Bard,Stephenie Meyer,429618,15915.0,4.0,109.0,2008,1.0,"['Fantasy', 'Fiction', 'Young Adult']",['Locus Award Nominee for Art Book (2019)'],[['United Kingdom']]
"https://www.goodreads.com/book/show/27003.The_Eyre_Affair""","The Eyre Affair (Thursday Next, #1)",Cassandra Clare,127760,10411.0,4.0,374.0,2003,1.0,"['Fantasy', 'Fiction', 'Mystery']","['Locus Award Nominee for Best Science Fiction Novel (2002)', 'IAFA William L. Crawford Fantasy Award (2002)', 'Dilys Award Nominee (2003)', 'ALA Alex Award (2003)', 'Lincoln Award Nominee (2006)']","[['England,\n1985', '(United Kingdom)'], ['Wales,\n1985', '    \nSwindon, England', '(United Kingdom)']]"
"https://www.goodreads.com/book/show/5996153-blood-promise""","Blood Promise (Vampire Academy, #4)",Stieg Larsson,289181,9955.0,4.0,503.0,2009,1.0,"['Young Adult', 'Vampires', 'Fantasy']","[""Children's Choice Book Award Nominee for Teen Choice Book of the Year (2010)"", 'Goodreads Choice Award Nominee for Young Adult Series (2009)']","[['Montana', '(United States)'], ['Baia (Russia)']]"
"https://www.goodreads.com/book/show/7603.Reading_Lolita_in_Tehran""",Reading Lolita in Tehran: A Memoir in Books,Mitch Albom,124706,7809.0,4.0,356.0,2003,0.0,"['Nonfiction', 'Memoir', 'Biography']","['Book Sense Book of the Year Award for Adult Nonfiction (2004)', 'Prix du Meilleur Livre Étranger for Essai (2004)']","[['Iran, Islamic Republic of', 'Tehran', '(Iran)']]"
"https://www.goodreads.com/book/show/37190.The_Tale_of_Despereaux""",The Tale of Despereaux,Jonathan Safran Foer,170858,10333.0,4.0,267.0,2008,0.0,"['Fantasy', 'Fiction', 'Childrens']","['Newbery Medal (2004)', ""Mythopoeic Fantasy Award Nominee for Children's Literature (2004)"", 'Kentucky Bluegrass Award for 3-5 (2005)', 'Garden State Book Award (2006)', 'Land of Enchantment Book Award for Young Adult (2006)', ""Massachusetts Children's Book Award (2007)"", 'Blue Hen Book Award for Chapter Book (2005)', 'Maine Student Book Award (2005)', 'Mitten Award Nominee for Honor Book (2003)', ""Dorothy Canfield Fisher Children's Book Award (2005)"", 'Golden Archer Award for Intermediate (2005)', 'Indian Paintbrush Book Award (2005)', ""Pacific Northwest Library Association Young Reader's Choice Award for Junior (2006)"", ""Charlie May Simon Children's Book Award (2006)"", 'Deutscher Jugendliteraturpreis Nominee for Kinderbuch (2005)', 'New Mexico Land of Enchantment Award for Young Adult (2006)', ""Oklahoma Sequoyah Award for Children's (2006)"", ""Rebecca Caudill Young Readers' Book Award Nominee (2006)""]",
"https://www.goodreads.com/book/show/2153405.Still_Alice""",Still Alice,John Green,305465,27924.0,4.0,292.0,2007,0.0,"['Fiction', 'Contemporary', 'Psychology']",['Next Generation Indie Book Awards Nominee for General Fiction/Novel (2008)'],"[['Boston, Massachusetts', '(United States)'], ['Stanford University', '(United States)'], ['Los Angeles, California', '(United States)'], ['…more\nChatham, Massachusetts', '(United States)'], ['…less']]"
"https://www.goodreads.com/book/show/9416.Confessions_of_a_Shopaholic""","Confessions of a Shopaholic (Shopaholic, #1)",Kazuo Ishiguro,664230,12590.0,4.0,368.0,2003,1.0,"['Chick Lit', 'Fiction', 'Romance']",[],"[['Oxshott, Surrey, England', '(United Kingdom)'], ['London, England,\n1999', '(United Kingdom)'], [''], ['Other Editions (97)'], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], [''], ['All Editions', ' | ', 'Add a New Edition', ' | ', 'Combine']]"
"https://www.goodreads.com/book/show/67.The_Known_World""",The Known World,Mary Ann Shaffer,38616,3294.0,4.0,388.0,2006,0.0,"['Historical Fiction', 'Fiction', 'African American']","['Pulitzer Prize for Fiction (2004)', 'Anisfield-Wolf Book Award (2004)', 'National Book Critics Circle Award for Fiction (2003)', 'Hurston/Wright Legacy Award Nominee for Debut Fiction (2004)', 'National Book Award Finalist for Fiction (2003)', 'International Dublin Literary Award (2005)']",[['United States of America']]
"https://www.goodreads.com/book/show/16703.The_Yiddish_Policemen_s_Union""",The Yiddish Policemen's Union,Elizabeth Gilbert,72842,7043.0,4.0,414.0,2007,0.0,"['Fiction', 'Mystery', 'Science Fiction']","['Hugo Award for Best Novel (2008)', 'Nebula Award for Best Novel (2007)', 'Locus Award for Best Science Fiction Novel (2008)', 'Hammett Prize Nominee (2007)', 'California Book Award for Fiction (Gold) (2007)', 'John W. Campbell Memorial Award Nominee for Best Science Fiction Novel (2008)', 'Edgar Award Nominee for Best Novel (2008)', 'Sidewise Award for Long Form (2007)', 'Seiun Award 星雲賞 Nominee for Best Translated Long Form (2010)']","[['Sitka, Alaska', '(United States)']]"
"https://www.goodreads.com/book/show/1379961.People_of_the_Book""",People of the Book,Patrick Rothfuss,128759,11657.0,4.0,372.0,2008,0.0,"['Historical Fiction', 'Fiction', 'Historical']","['National Jewish Book Award Nominee (2008)', 'Massachusetts Book Award for Fiction (2009)', ""Prime Minister's Literary Awards Nominee for Fiction (2009)"", 'Barbara Jefferis Award Nominee (2009)', 'Australian Book Industry Award (ABIA) for Literary Fiction and for Book of the Year (2008)', 'Mary Shelley Award for Outstanding Fictional Work (2009)', 'International Dublin Literary Award Nominee (2010)']","[['Sarajevo,\n1996', '(Bosnia and Herzegovina)'], ['Sarajevo,\n1940', '(Bosnia and Herzegovina)'], ['Bosnia and Herzegovina']]"
